Orthogroup,orths,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Gene name,Gene description,Affected Structure or Process 1 superterm Name,Phenotype Keyword Name,Phenotype Tag,Publication ID
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,increased amount,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,increased amount,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,increased amount,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,decreased amount,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,increased amount,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,decreased amount,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,increased amount,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,increased amount,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,increased amount,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,increased amount,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,decreased amount,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],female organism,absent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],fertilized egg,decreased rate of occurrence,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],fertilized egg,decreased rate of occurrence,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],fertilized egg,decreased rate of occurrence,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],fertilized egg,decreased rate of occurrence,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],fertilized egg,decreased rate of occurrence,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],fertilized egg,decreased rate of occurrence,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],fertilized egg,decreased rate of occurrence,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],fertilized egg,decreased rate of occurrence,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],pericardium,edematous,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],pericardium,edematous,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],pericardium,edematous,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],pericardium,edematous,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],post-vent region,curved,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],post-vent region,bent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],post-vent region,curved,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],post-vent region,bent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],post-vent region,curved,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],post-vent region,bent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],post-vent region,curved,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],post-vent region,bent,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],whole organism,dead,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],whole organism,decreased life span,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],whole organism,dead,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],whole organism,decreased life span,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],yolk,edematous,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000092233,ENSDARG00000092233.3,ENSDART00000144969,ENSDART00000144969.3,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],yolk,edematous,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],yolk,edematous,abnormal,ZDB-PUB-190807-7
OG0001196,ENSDARG00000113631,ENSDARG00000113631.1,ENSDART00000190185,ENSDART00000190185.1,vtg1,vitellogenin 1 [Source:ZFIN;Acc:ZDB-GENE-001201-1],yolk,edematous,abnormal,ZDB-PUB-190807-7
